PACKAGE_NAME,RISK_LEVEL,PROB_MALICIOUS,PREINSTALL
nest-toolbox__http-logger-middleware-1.5.1,LOW,0.05077,
nestjs-formdata-interceptor-1.5.0,LOW,0.05058,
nestjs-loki-logger-0.1.0,LOW,0.05077,
netbasal__test1234-2.2.0,LOW,0.00574,
netlify-redirect-parser-14.4.0,LOW,0.05077,
netlify__redirect-parser-15.0.3,LOW,0.05077,
netstat-0.0.2,LOW,0.03981,
netsu__js-utils-2.1.0,LOW,0.00071,
nette.ajax.js-2.3.0,LOW,0.0085,
netwin__js-interpreter-2.6.1,MEDIUM,0.14606,
new-wonka-js-1.0.34,LOW,0.00377,
nexeraid__js-sdk-2.0.14,LOW,0.05077,
next-degree__pickle-shared-js-0.14.1,LOW,0.01244,
next-js-codemod-1.0.2,MEDIUM,0.05624,
next-mdx-remote-client-2.1.7,LOW,0.02492,
next-plugin-svgr-1.1.12,LOW,0.05077,
next__mdx-16.0.3,LOW,0.00029,
nextbusiness__react-pdf-png-js-3.0.0,MEDIUM,0.05264,
nextgis__vue-ngw-mapbox-1.19.6,LOW,0.04867,
ng-device-detector-5.1.4,LOW,0.05077,
ng-draggable-1.0.0,LOW,0.01506,
ng-html2js-3.0.0,LOW,0.04065,
ng-offline-js-1.0.3,LOW,0.05077,
ng2-nvd3-2.0.0,MEDIUM,0.06709,
ngdraggable-0.1.10,LOW,0.01514,
nghtml2js-jest-1.0.2,LOW,0.05077,
nglview-js-widgets-3.1.5,LOW,0.00784,
ngmin-uglify-js-brunch-1.7.13,LOW,0.05087,
ngneat__elf-2.5.1,LOW,0.01385,
ngraveio__bc-ur-1.1.13,LOW,0.05077,
ngx-cookieconsent-8.0.0,LOW,0.01382,
ngx-export-as-1.20.1,LOW,0.00083,
ngx-google-places-autocomplete-2.0.5,LOW,0.0,
ngx-lite__json-ld-14.0.0,LOW,0.01385,
ngx-logger-5.0.12,LOW,0.02131,
ngx-mapbox-gl-13.0.0,LOW,0.04311,
ngx-slick-carousel-20.0.0,LOW,0.01385,
ngx-typeahead-18.0.0,LOW,0.04282,
ngx-youtube-player-18.0.0,LOW,0.04296,
ngxf-uploader-19.0.0,LOW,0.01418,
ngxs-labs__actions-executing-20.0.0,LOW,0.01385,
nickhough__js-toolbox-2.0.1,LOW,0.05077,
niewicz__mde-popover-15.0.0,LOW,0.04334,
nighttrax__eslint-config-js-2.0.0,LOW,0.01385,
nightwatch-api-3.0.2,LOW,0.01939,
nikovirtala__typesafe-dynamodb-0.0.13,LOW,0.05078,
nimn_schema_builder-2.0.0,LOW,0.05077,
nimnjs-2.2.1,LOW,0.05077,
ninesport-js-utils-1.3.3,LOW,0.05077,
ninja-labs__verify-pdf-1.0.0,HIGH,0.85569,
nirman-cli-js-0.0.6,LOW,0.05077,
njs-types-0.9.4,LOW,0.02702,
nktkas__hyperliquid-0.27.0,LOW,0.0,
nlopt-js-0.1.1,MEDIUM,0.06149,
nltk-0.0.1,LOW,0.05077,
nlux__hf-react-2.17.1,LOW,0.01385,
nlux__langchain-react-2.17.1,LOW,0.01385,
nlux__openai-react-2.17.1,LOW,0.01385,
noble__ciphers-2.0.1,LOW,0.02217,
noble__curves-2.0.1,LOW,0.03977,
noble__ed25519-3.0.0,LOW,0.04914,
noble__hashes-2.0.1,LOW,0.0464,
noble__post-quantum-0.5.2,LOW,0.04894,
noble__secp256k1-3.0.0,LOW,0.03961,
node-arlo-1.3.2,LOW,0.0,
node-clapi-2.0.0,LOW,0.0,
node-execution-context-3.1.0,LOW,0.04991,
node-ipc__js-queue-2.0.3,LOW,0.05077,
node-js-beautify-0.1.0,LOW,0.0418,
node-js-marker-clusterer-1.0.0,LOW,0.01847,
node-minify__uglify-js-9.0.1,LOW,0.05077,
node-optimize-1.2.3,LOW,0.05077,
node-pnp-js-0.1.3,LOW,0.0,
node-rdap-0.5.0,LOW,0.00462,
node-red-contrib-zwave-js-10.0.0,MEDIUM,0.06782,
node-reel-1.0.12,LOW,0.0,
node-resolve-ts-1.0.2,LOW,0.05077,
node-schematron-2.1.0,LOW,0.00081,
node-soap-1.0.0,LOW,0.0,
node-textcleaner-0.0.1,LOW,0.05077,
node-yaml-4.0.1,LOW,0.05077,
node_triple_des-1.3.7,LOW,0.05077,
nodecraft__eslint-config-46.0.0,LOW,0.00593,
nodejs-base64-encode-1.1.0,LOW,0.05077,
nodesecure__tracer-3.0.0,LOW,0.00369,
nokori__js-sdk-1.3.16,MEDIUM,0.15482,
noomorph__allure-js-commons-2.4.0,LOW,0.03185,
nope-validator-1.0.4,LOW,0.01244,
nopwdio__sdk-js-0.10.2,LOW,0.04141,
normalize-stitches-0.1.2,LOW,0.05077,
normalize.cssinjs-1.1.1,LOW,0.05077,
norska-js-3.0.0,LOW,0.05077,
nosto__search-js-3.24.1,LOW,0.03571,
note-down-2.2.2,LOW,0.00046,
notificare-web-4.2.1,LOW,0.02602,
notifly-js-sdk-2.17.6,LOW,0.0316,
notifly-js-sdk-dev-2.15.1,LOW,0.03143,
novorender__data-js-api-2.0.1,LOW,0.0,
npyjs-1.0.4,LOW,0.04236,
nrwl__js-19.8.4,LOW,0.01385,
ntcjs-1.1.3,LOW,0.04665,
nteract__jupyter-widgets-4.1.19,MEDIUM,0.05116,
nu-art__ts-common-0.400.5,LOW,0.04465,
nuls-sdk-js-2.5.7,LOW,0.0,
number_helpers-0.1.1,LOW,0.01465,
numberworks__draft-js-custom-styles-2.1.2,LOW,0.01244,
numpy-parser-1.2.3,LOW,0.05077,
nut-tree-fork__default-clipboard-provider-4.2.6,LOW,0.05077,
nut-tree-fork__provider-interfaces-4.2.6,LOW,0.05077,
nut-tree-fork__shared-4.2.6,LOW,0.05077,
nutshelllabs__png-js-2.2.1,LOW,0.04977,
nuxt-mapbox-1.6.4,LOW,0.05072,
nuxt__loading-screen-2.0.4,MEDIUM,0.13045,
nuxtjs__emotion-1.0.2,LOW,0.05077,
nv-js-parse-1.4.25,MEDIUM,0.05128,
nval-1.1.5,MEDIUM,0.14602,
nvd3-1.8.6,MEDIUM,0.14993,
nvd3-fork-2.0.5,MEDIUM,0.15145,
nx__js-22.1.1,LOW,0.0,
nxrs__cargo-0.6.2,LOW,0.0095,
oasis-chat-0.3.2,LOW,0.05077,
oatfi__react-js-1.15.4,LOW,0.00455,
oatlas__oal-browser-1.0.21,LOW,0.0,
oatlas__oal-common-1.14.7,LOW,0.00013,
obj-to-css-1.0.1,LOW,0.05077,
object-property-assigner-1.3.5,LOW,0.05077,
object-property-extractor-1.0.13,LOW,0.05077,
objection-js-soft-delete-3.0.5,LOW,0.01244,
objection-soft-delete-1.0.7,LOW,0.05077,
objectpath-2.0.0,LOW,0.00259,
oblio-js-1.0.24,LOW,0.01267,
observe-js-0.5.7,LOW,0.01005,
ocap__util-1.27.11,LOW,0.05077,
ocfl__ocfl-0.2.2,MEDIUM,0.05169,
ocular.js-0.1.0,LOW,0.0,
odata-query-8.0.6,LOW,0.05077,
oddcamp__cocoon-vanilla-js-1.1.3,LOW,0.01385,
odx__angular-chart-js-5.1.0,LOW,0.04296,
office-addin-mock-3.0.6,LOW,0.05077,
ogcapi-js__shared-1.2.2,MEDIUM,0.12158,
ohm-js-17.2.1,LOW,0.04398,
ohm-js__cli-2.0.1,LOW,0.05077,
oieduardorabelo__use-user-agent-5.0.1,LOW,0.05077,
oikos__oikos-js-bsc-0.2.68,LOW,0.0,
okra-js-2.1.1,LOW,0.01385,
okta-1.0.0,LOW,0.05077,
okta__eslint-plugin-okta-0.5.0,LOW,0.0335,
okta__okta-idx-js-0.25.1,LOW,0.01047,
okto_web3__core-js-sdk-1.1.0,MEDIUM,0.06452,
oktopost-namespace-2.1.2,LOW,0.05082,
oktopost-websocket-js-client-1.0.5,LOW,0.05077,
olap-cube-js-0.16.1,MEDIUM,0.14665,
olee92__logger-0.0.5,LOW,0.01386,
olehermanse__utils-0.1.12,LOW,0.00028,
oliasoft-open-source__charts-library-5.4.0,LOW,1e-05,
oliversalzburg__js-utils-0.5.0,LOW,0.043,
olo__pay-2.2.3,LOW,0.04539,
olo__pay-digital-wallets-js-0.6.11,LOW,0.01303,
omakase__cli-0.0.10,LOW,0.05077,
omni-door__cli-3.1.1,LOW,0.00262,
omni-door__tpl-toolkit-3.1.2,LOW,0.02253,
omni-slider-1.2.1,MEDIUM,0.13623,
omnibase__core-js-0.9.15,LOW,0.00031,
omniconfig.js-1.2.0,LOW,0.05082,
on-plus-js-1.1.5,LOW,0.05077,
onachi__html2pdf.js-0.10.3,MEDIUM,0.13026,
onehat__data-1.22.29,MEDIUM,0.11226,
oneschema__importer-0.7.2,MEDIUM,0.14283,
onflow__config-1.6.3,LOW,0.04982,
onflow__sdk-resolve-cadence-0.0.2,LOW,0.00021,
onflow__typedefs-1.8.0,LOW,0.05077,
onflow__util-address-1.2.4,LOW,0.05077,
onflow__util-encode-key-1.2.5,LOW,0.05077,
onflow__util-invariant-1.2.5,LOW,0.05077,
onflow__util-logger-1.3.4,LOW,0.02236,
onpage-js-1.1.35,LOW,0.05098,
ons__design-system-73.0.4,LOW,0.00027,
opbeat-js-core-0.4.0,LOW,0.03125,
open-fin-ts-js-client-2.0.4,LOW,4e-05,
open-rpc__schema-utils-js-2.1.2,LOW,0.05045,
open-rpc__server-js-1.10.0,LOW,0.00074,
open-web3__util-2.0.1,LOW,0.01385,
openapi-clientlib-11.1.0,LOW,6e-05,
openapi-directory-1.3.17,LOW,0.00605,
openapi-fetch-0.15.0,LOW,0.03778,
openapi-static-validator-1.5.1,LOW,0.05077,
openchemlib-utils-8.8.1,MEDIUM,0.05109,
opencx__widget-core-4.0.35,MEDIUM,0.15042,
openeo__js-commons-1.5.0,MEDIUM,0.11688,
openfeature__core-1.9.1,MEDIUM,0.0513,
openfort__shield-js-0.1.32,LOW,0.0508,
openneuro__app-4.40.9,LOW,0.02296,
openpay-js-1.0.0,LOW,0.04943,
openreplay__sourcemap-uploader-3.0.13,LOW,0.0,
openreplay__tracker-profiler-3.0.1,LOW,0.05077,
opensips-js-0.1.28,LOW,0.02414,
opensips-js-vue-0.1.19,HIGH,0.23317,
opentapd__tapd-open-js-sdk-3.30.0,MEDIUM,0.14519,
opentelemetry__instrumentation-grpc-0.208.0,LOW,0.03822,
opentimestamps-0.4.9,LOW,0.03746,
opentok-layout-js-5.5.0,LOW,0.03839,
openware__coding-standards-2.3.0,LOW,0.05077,
opmlparser-0.8.0,LOW,0.00021,
opter-1.1.0,LOW,0.05077,
optics-agent-1.1.9,LOW,4e-05,
optimistdigital__create-frontend-18.0.3,LOW,0.0,
optional-js-2.3.0,LOW,0.05077,
opuscapita__format-utils-2.2.6,LOW,0.0,
opusscript-0.1.1,LOW,0.01813,
orama__switch-3.1.16,MEDIUM,0.06779,
oresoftware__json-stream-parser-0.0.124,LOW,0.05077,
orestbida__iframemanager-1.3.0,LOW,0.05077,
originbyte__js-sdk-0.29.65,LOW,0.05082,
originjs__crypto-js-wasm-1.1.1,MEDIUM,0.06955,
orval__angular-7.16.1,LOW,0.05077,
orval__axios-7.16.1,LOW,0.05077,
orval__core-7.16.1,MEDIUM,0.0513,
orval__fetch-7.16.1,LOW,0.0138,
orval__hono-7.16.1,LOW,0.05081,
orval__mcp-7.16.1,LOW,0.05077,
orval__mock-7.16.1,LOW,0.05077,
orval__msw-6.20.0,LOW,0.05077,
orval__query-7.16.1,MEDIUM,0.05107,
orval__swr-7.16.1,LOW,0.05077,
orval__zod-7.16.1,LOW,0.05077,
osimatic__helpers-js-1.4.19,LOW,0.01674,
oslllo-potrace-4.0.0,LOW,0.0508,
osterus-ui-kit-1.3.4,LOW,0.01087,
otion-0.6.2,LOW,0.00087,
otpjs__supervisor-0.18.0,LOW,0.05077,
otpless-headless-js-1.0.5,LOW,0.01057,
otplib__plugin-crypto-js-12.0.1,LOW,0.05077,
overbooked__overbooked-js-1.3.2,LOW,0.0,
overlapping-marker-spiderfier-1.1.4,MEDIUM,0.14858,
owoify-js-2.0.0,LOW,0.01244,
p5-2.1.1,LOW,0.00646,
p5.js-compatibility-0.2.0,LOW,0.01385,
p5i-0.6.0,LOW,0.02781,
p5js-1.2.18,LOW,0.01246,
pace-js-1.2.4,MEDIUM,0.147,
pacem-less-0.51.11,LOW,0.01385,
package-build-stats-7.3.14,LOW,0.05038,
packageurl-js-2.0.1,LOW,0.0,
packlink-js-1.0.45,LOW,0.00391,
pact-foundation__pact-js-prettier-config-1.0.0,LOW,0.05077,
pagarme-js-types-2.9.7,LOW,0.04821,
page-flip-2.0.7,MEDIUM,0.14603,
paillier-bigint-3.4.3,LOW,0.05077,
painterro-1.2.92,LOW,0.00902,
pakhshkit-js__pakhshkit-js-dash-1.24.3,MEDIUM,0.14602,
pakhshkit-js__pakhshkit-js-hls-1.25.1,MEDIUM,0.14602,
panic-fn-1.2.1,LOW,0.05077,
panosen__css-in-js-0.3.0,LOW,0.00892,
panva__asn1.js-1.0.0,LOW,0.00091,
papanasi__solid-1.1.2,MEDIUM,0.22293,
paper-design__shaders-0.0.65,MEDIUM,0.12471,
paperxyz__js-client-sdk-0.2.7,LOW,0.0119,
paprika__tokens-3.1.0,LOW,0.05077,
parakh__core-0.0.79,LOW,0.05081,
parakh__core-choice-0.0.102,LOW,0.03269,
parakh__core-limo-0.0.58,LOW,0.05077,
parallel-finance__api-2.0.4,LOW,0.01385,
parcel-plugin-inline-source-1.0.0,LOW,0.05077,
parcelaexpress__checkout-library-js-1.6.0,MEDIUM,0.07813,
parcellab__js-plugin-utils-1.0.5,LOW,0.0,
parity__jsonrpc-2.1.6,MEDIUM,0.05823,
parse-mockdb-0.4.0,LOW,0.00254,
parse-shim-1.0.7,LOW,0.05077,
parsedbf-2.0.0,LOW,0.05077,
pascalplantey__js-utils-1.0.5,MEDIUM,0.11701,
pasition-1.0.3,LOW,0.03729,
passflow__passflow-js-sdk-0.1.45,MEDIUM,0.12085,
passionio__eslint-config-js-1.6.0,LOW,0.01385,
passionio__eslint-config-react-1.1.0,LOW,0.01385,
passport-magic-1.0.0,LOW,0.04581,
passport-magic-link-3.0.0,LOW,0.05077,
passport-zitadel-1.2.3,LOW,0.05077,
passwordless__client-0.5.7,LOW,7e-05,
passwordless__server-0.5.7,LOW,0.0,
path-module-0.1.2,LOW,0.05077,
paths-js-0.4.11,LOW,0.05077,
patternfly__react-styles-6.4.0,MEDIUM,0.05101,
paulmillr__jsbt-0.4.4,LOW,0.05074,
paulmillr__trusted-setups-0.3.0,LOW,0.05077,
pax-js-framework-0.0.158,LOW,0.01118,
pay-com__js-1.2.1,LOW,0.01128,
paybyrd__logger-js-1.2.3,LOW,0.02134,
paypal__paypal-js-9.0.1,LOW,0.02002,
paypal__react-paypal-js-8.9.2,MEDIUM,0.1177,
paysera__eslint-config-base-1.2.0,LOW,0.0,
paystack__checkout-js-1.50.2,LOW,0.04436,
paytm-blink-checkout-react-0.0.4,MEDIUM,0.12257,
paytweed__frontend-sdk-2.0.14,LOW,0.0,
payyo__ptp-js-2.1.0,LOW,0.04808,
pbs__eslint-config-pbs-kids-2.0.2,LOW,0.0452,
pcit__pcit-js-18.12.0-rc.3,LOW,0.0,
pco-url-2.0.1,LOW,0.0,
pdfless__pdfless-js-1.0.510,LOW,0.05053,
pdfviewer-1.1.1,MEDIUM,0.18337,
peatio__peatio-js-client-1.0.123,MEDIUM,0.05989,
peculiar__asn1-android-2.6.0,LOW,0.04855,
pefish__js-coin-btc-0.3.16,MEDIUM,0.05162,
pefish__js-util-crypto-0.1.3,LOW,0.0,
pelias-js-0.0.8,LOW,0.02619,
pendulum-chain__api-1.1.1,LOW,0.01385,
penskemediacorp__backstopjs-config-1.74.0,LOW,0.0,
penskemediacorp__larva-js-1.74.0,LOW,0.0,
perennial__sdk-0.0.4-alpha.12,LOW,0.0,
pesda-cloud-config-client-0.2.0-SNAPSHOT-1593634229370,LOW,0.05077,
peter_xiter__dbh-js-tools-1.1.0,LOW,0.04033,
petrovich-0.2.1,LOW,0.05077,
pg-ast-2.3.5,MEDIUM,0.05184,
pg-structure-7.15.3,LOW,0.01947,
phala__sdk-0.5.10,MEDIUM,0.05558,
phantomjs-prebuilt-macbre-2.5.0-dev2,LOW,0.00399,
phantomjs-prebuilt2-2.1.13,MEDIUM,0.05119,
phoenix-elixir-1.2.1,LOW,0.03883,
phoenix_ujs-0.4.1,LOW,0.04296,
photoviewer-3.10.3,MEDIUM,0.14617,
php-parser-3.2.5,LOW,0.0,
phytonmk__nano-css-5.3.7,LOW,0.0,
pi-r__uglify-js-0.7.5,LOW,0.01385,
picasso-plugin-hammer-2.10.0,LOW,0.05077,
picostyle-2.2.0,MEDIUM,0.14602,
pidcrypt-0.0.33,LOW,0.04734,
pie-lib__style-utils-0.21.1,LOW,0.05077,
pigment-css__react-0.0.30,MEDIUM,0.05125,
pinojs__redact-0.4.0,LOW,0.0,
pinpt__dremio.js-1.0.17,LOW,0.01036,
pipecat-ai__client-js-1.4.1,MEDIUM,0.05129,
pitininja__cap-react-widget-1.3.0,LOW,0.00036,
pitininja__envious-6.0.5,LOW,0.05077,
pivotass__zvelte-0.5.5,LOW,0.00155,
pix0-js-arch-test-1.0.44,LOW,0.04092,
pixels-online__pixels-client-js-sdk-1.14.0,LOW,0.00908,
pixu-talks__core-0.3.5,LOW,0.01378,
pkpm__bimbox-bimserver-sdk-js-2.1.1,LOW,0.03798,
plain-tag-0.1.3,LOW,0.05077,
planningcenter__cc-url-1.6.0,LOW,0.0,
play-dl-1.9.7,LOW,0.04345,
playkit-js__advanced-audio-description-1.2.8,MEDIUM,0.12197,
playkit-js__call-to-action-1.0.29,MEDIUM,0.07355,
playkit-js__cpe-tracker-1.0.1,MEDIUM,0.14602,
playkit-js__detect-ad-block-1.1.16,MEDIUM,0.13163,
playkit-js__dummy-1.0.3,MEDIUM,0.14602,
playkit-js__extended-audio-description-1.0.18,MEDIUM,0.06041,
playkit-js__hotspots-3.2.24,MEDIUM,0.07093,
playkit-js__info-3.5.6,LOW,0.02414,
playkit-js__kaltura-player-js-3.17.61,LOW,0.02014,
playkit-js__media-title-1.0.7,MEDIUM,0.14644,
playkit-js__moderation-3.3.6,MEDIUM,0.06544,
playkit-js__navigation-3.7.8,MEDIUM,0.05887,
playkit-js__playkit-js-0.84.32,MEDIUM,0.05281,
playkit-js__playkit-js-bumper-2.0.12,MEDIUM,0.14602,
playkit-js__playkit-js-cast-receiver-1.1.3,MEDIUM,0.14602,
playkit-js__playkit-js-cast-sender-1.4.0,MEDIUM,0.14602,
playkit-js__playkit-js-dash-1.39.1,MEDIUM,0.14602,
playkit-js__playkit-js-downloads-1.4.6,MEDIUM,0.07663,
playkit-js__playkit-js-dual-screen-3.2.10,LOW,0.0301,
playkit-js__playkit-js-google-analytics-1.1.3,LOW,0.05077,
playkit-js__playkit-js-hls-1.32.20,MEDIUM,0.14602,
playkit-js__playkit-js-ima-1.6.14,MEDIUM,0.1869,
playkit-js__playkit-js-ima-dai-1.3.18,MEDIUM,0.17224,
playkit-js__playkit-js-ivq-3.7.14,MEDIUM,0.08943,
playkit-js__playkit-js-kaltura-live-3.4.2,LOW,0.03295,
playkit-js__playkit-js-kava-1.13.1,MEDIUM,0.14085,
playkit-js__playkit-js-ott-analytics-1.1.5,MEDIUM,0.14602,
playkit-js__playkit-js-playlist-3.5.4,LOW,0.02891,
playkit-js__playkit-js-providers-2.44.0,MEDIUM,0.14644,
playkit-js__playkit-js-smartswitch-0.2.6,MEDIUM,0.1386,
playkit-js__playkit-js-timeline-3.1.5,LOW,0.0273,
playkit-js__playkit-js-ui-0.82.9,MEDIUM,0.07227,
playkit-js__playkit-js-visibility-2.3.2,MEDIUM,0.14602,
playkit-js__playkit-js-vr-2.1.1,MEDIUM,0.06907,
playkit-js__playkit-js-youbora-2.3.9,MEDIUM,0.07268,
playkit-js__playkit-js-youtube-2.2.5,MEDIUM,0.15646,
playkit-js__qna-3.5.2,MEDIUM,0.06794,
playkit-js__related-0.1.36,MEDIUM,0.07246,
playkit-js__share-1.4.6,MEDIUM,0.06612,
playkit-js__skip-1.5.0,MEDIUM,0.14614,
playkit-js__slate-1.0.5,MEDIUM,0.06593,
playkit-js__state-farm-analytics-1.0.11,MEDIUM,0.0942,
playkit-js__transcript-3.7.7,MEDIUM,0.05871,
playkit-js__ui-managers-1.8.4,MEDIUM,0.06824,
playkit-js__unisphere-0.0.17,MEDIUM,0.14767,
playkit-js__unisphere-genie-0.0.17-canary.0-b3f5bf0,MEDIUM,0.14602,
playkit-js__unisphere-service-0.0.17-canary.0-e5f111c,MEDIUM,0.07282,
playov2-js-utilities-0.3.79,MEDIUM,0.16472,
pleasejs-0.4.2,LOW,0.05077,
pleasure-js__api-1.3.4-beta,LOW,0.01612,
plotdb__rescope-5.0.17,LOW,0.0,
plugnmeet-protocol-js-1.0.16-29,HIGH,0.14615,YES
plugnmeet-sdk-js-1.4.1,HIGH,0.00707,YES
plumeria__core-0.25.5,LOW,0.02396,
pm2-axon-4.0.1,LOW,0.01227,
pm2__js-api-0.8.0,LOW,0.0,
pneumahealth__pneumahealth-js-1.2.6,LOW,0.04959,
png-3.0.3,LOW,0.01385,
png-crop-0.0.2,LOW,0.05077,
png-js-1.0.0,LOW,0.05086,
pngjs-7.0.0,LOW,0.05077,
pngjs-nozlib-1.0.0,LOW,0.05077,
pngjs3-6.1.1,MEDIUM,0.05981,
po.et__poet-js-5.1.19,LOW,0.00467,
pochade-js-0.7.1,LOW,0.04282,
pocket-js-core-0.0.6,LOW,0.05049,
pocketpages-plugin-js-sdk-0.2.0,LOW,0.0,
pod-point__cache-js-1.0.4,LOW,0.05077,
podcast-index-api-1.1.10,LOW,0.02381,
pointfree-fantasy-0.1.3,LOW,0.0,
pointless-js-0.0.0,LOW,0.04964,
pokt-foundation__pocketjs-utils-2.2.1,LOW,0.00196,
pokt-network__amino-js-0.7.5-alpha.1,LOW,0.0064,
pokt-network__pocket-js-0.9.2-rc,LOW,0.0,
polkadot__api-16.5.2,LOW,0.01871,
polkadot__api-observable-0.36.3,LOW,0.01385,
polkadot__react-api-0.39.1,LOW,0.01385,
polkadot__react-components-0.39.1,LOW,0.01386,
polkadot__react-hooks-0.39.1,LOW,0.01385,
polkadot__react-params-0.39.1,LOW,0.01385,
polkadot__react-query-0.39.1,LOW,0.01385,
polkadot__react-signer-0.39.1,LOW,0.01385,
polkadot__rpc-rx-0.81.1,LOW,0.0,
polkadot__ui-api-0.33.1,LOW,0.01385,
polkadot__ui-app-0.33.1,LOW,0.01386,
polkadot__ui-params-0.33.1,LOW,0.01385,
polkadot__ui-reactive-0.33.1,LOW,0.01385,
polkadot__ui-signer-0.33.1,LOW,0.01385,
polkadot__wasm-bridge-7.5.2,LOW,0.01385,
polkastarter-js-3.0.4-beta1,MEDIUM,0.07052,
poly-map-3.0.0,LOW,0.05077,
polyfills-loader-1.7.6,LOW,0.05077,
polylabel-2.0.1,LOW,0.05077,
polywrap__ethereum-provider-js-0.3.1,LOW,0.04618,
polywrap__ethereum-wallet-js-0.1.0,LOW,0.04618,
polywrap__logger-plugin-js-0.12.0,LOW,0.05087,
pontem-types-bundle-1.0.15,LOW,0.04888,
postal-codes-js-2.5.2,MEDIUM,0.05212,
postcss-8.5.6,LOW,0.00557,
postcss-js-5.0.1,LOW,0.01385,
postcss-js-core-0.5.1,LOW,0.01244,
postcss-jsx-0.36.4,LOW,0.01653,
postcss-modules-sync-1.0.0,LOW,0.05077,
postcss-styled-syntax-0.7.1,LOW,0.04952,
postform-js-0.2.0,LOW,0.00039,
postgrest-js-2.0.0-rc1,LOW,0.00499,
posthog-js-1.297.2,LOW,0.00703,
posthog-js-lite-4.1.13,LOW,0.00349,
postinumero__map-get-with-default-1.0.0,LOW,0.05077,
potentii__logger-js-1.2.1,LOW,0.05077,
potentii__logger-js-pino-1.1.2,LOW,0.05077,
preact-emotion-9.2.12,MEDIUM,0.14553,
prebundle-1.6.0,LOW,0.01119,
predy__js-sdk-0.4.10,LOW,0.03944,
prettier-plugin-embed-0.5.0,LOW,0.05071,
prettier-plugin-pegjs-2.0.2,MEDIUM,0.07275,
pretty-2.0.0,LOW,0.0042,
pretty-calendar__js-0.3.0,LOW,0.05077,
pretty-lights-1.2.0,LOW,0.03892,
prettyoutput-1.2.0,LOW,0.05087,
primedata-js-sdk-1.0.7,LOW,0.00454,
primuslabs__fund-js-sdk-0.1.31,LOW,0.01012,
primuslabs__network-js-sdk-0.1.8,MEDIUM,0.13819,
primuslabs__zktls-js-sdk-0.3.7,LOW,0.04027,
print-js-1.6.0,LOW,0.00972,
print-tree-0.1.5,LOW,0.01244,
print-value-1.0.0,LOW,0.05077,
printf-0.6.1,LOW,0.01231,
printj-1.3.1,MEDIUM,0.13439,
prisma-binding-2.3.16,LOW,0.04929,
prisma-datamodel-1.34.12,LOW,0.05074,
prisma-error-enum-0.1.3,LOW,0.00147,
prisma-generate-schema-1.34.12,LOW,0.04939,
privy-io__js-sdk-core-0.58.0,LOW,0.0,
procore__core-i18n-js-10.29.3,LOW,0.03998,
profiscience__knockout-contrib-components-1.0.0-alpha.36,LOW,0.05077,
proj4-list-1.0.4,MEDIUM,0.07245,
project-chip__matter.js-0.15.6,LOW,0.05077,
promise-or-value-1.0.0-alpha.2,LOW,0.05077,
promisize-1.1.2,LOW,0.05077,
promptparse-1.4.0,LOW,0.05077,
promptu-6.1.0,MEDIUM,0.14671,
prorenata__eslint-config-vue-1.15.7,LOW,0.0,
protobuf-js-from-object-1.1.1,LOW,0.0139,
protoc-gen-js-3.21.4-4,LOW,0.0,
protocolbuffers__protoc-gen-js-4.0.1,LOW,0.00047,
proton__browser-transport-4.4.1,MEDIUM,0.14221,
prototxt-parser-0.1.5,MEDIUM,0.14602,
proximiio-js-library-1.14.36,LOW,0.00149,
ptomasroos__react-native-multi-slider-2.2.2,LOW,0.02927,
pubsub-js-1.9.5,LOW,0.04884,
pubsub-js-client-0.6.1,MEDIUM,0.13521,
pubsub-js-ssr-1.10.5,LOW,0.04887,
pubsub.js-1.5.2,LOW,0.04849,
pubsubplus-opentelemetry-js-integration-1.0.1,LOW,0.01183,
pug-plugin-6.0.0,LOW,0.05018,
pulumi__docker-build-0.0.15,LOW,0.0101,
pumpkin.js-1.0.2,LOW,0.05077,
purecore-3.2.5,LOW,0.0,
pureimage-0.4.18,MEDIUM,0.05235,
purepack-1.0.6,LOW,0.05077,
pusher-js-8.4.0,MEDIUM,0.13957,
putout-40.14.0,LOW,0.05077,
putout__processor-yaml-8.1.0,LOW,0.05077,
putout__quick-lint-2.0.1,LOW,0.05079,
pyloid-js-0.3.3,LOW,0.0,
pyramid-embed__embed-react-5.1.0,LOW,0.05077,
pythnetwork__pyth-common-js-1.4.0,LOW,0.00012,
pythnetwork__pyth-evm-js-2.0.0,MEDIUM,0.05127,
pythnetwork__pyth-fuel-js-1.1.0,MEDIUM,0.14656,
pythnetwork__pyth-sdk-js-1.2.0,LOW,0.01244,
pytsx__editor-0.5.21,LOW,0.05077,
qase-javascript-commons-2.4.10,LOW,0.03491,
qdrant__qdrant-js-1.16.0,MEDIUM,0.08692,
qeelyn-pb__ims-js-1.0.31,LOW,0.05078,
qface-1.4.1,LOW,0.01385,
qim-0.0.52,MEDIUM,0.14606,
qnighy__dedent-0.1.1,LOW,0.05077,
qooxdoo__framework-7.9.2,HIGH,0.0,YES (with potential pkg/script manipulation)
qooxdoo__server-6.0.4,LOW,0.00042,
quarks__bpmn-js-properties-panel-0.0.14,LOW,0.05081,
qubic-js__browser-2.0.5,LOW,0.03623,
qubic-js__core-2.0.5,LOW,0.0003,
qubic-js__react-2.0.5,LOW,0.05077,
qucom-sdk-1.0.1,LOW,0.05098,
queue-ds-js-2.0.0,LOW,0.05077,
